,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
0,푸드,"초유70mg, 단백질 7g이 담긴 한줌견과 21포로 습관챌린지 하세요",주식회사 착한습관,306%,"3,064,300원",19일 남음,72,41,부족한 단백질 7g은 어떻게 채우실 건가요? '저당' '초유' 프리미엄견과로 맛있게 채워 보세요. 21일 습관의 법칙으로 고품질의 단백질 꾸준히 챙기실 수 있도록 도울게요.,2021.04.27-2021.05.17,"1,000,000원"
1,패션·잡화,"8534%앵콜ㅣ이탈리아&프랑스 명품 가죽의 스마트워치 스트랩, 8가지컬러",로이드(LLOYD),1559%,"46,777,200원",16일 남음,707,129,왓치유어컬러? 유럽 명품가죽을 입은 '스마트워치 스트랩' 을 4만원대에! 21년 S/S의 8개 컬러팔레트! 올 봄 여러분이 선택하신 원픽 컬러는 무엇인가요?,2021.04.27-2021.05.14,"3,000,000원"
2,패션·잡화,15년간 고집한 명품퀄리티ㅣ 발렌티노출신 디자이너의 미니백을 10만원대로,듀보스 디자인워크,4430%,"44,304,500원",19일 남음,344,110,발렌티노 출신 디자이너의 명품 토드백! 델레스트의 봄 신상을 와디즈에서 가장 먼저 만나보세요 :) 셀럽의 내돈내산 착샷으로도 주목받았던 델레스트의 감성을 10만원대에 만나보세요!,2021.04.27-2021.05.17,"1,000,000원"
3,테크·가전,[앵콜]신발냄새 잡는 끝판왕! 신발관리의 혁명 홈세라신발청정기U,(주)홈세라,819%,"8,198,000원",12일 남음,231,164,[가성비 끝판왕 1만원대] 신발 관리의 혁명! 신발도 청정하는 시대! 홈세라 신발살균청정기U S100으로 살균&탈취&건조까지 한번에 해결~청정해진 내 신발 뽀송뽀송 쿠션감UP!,2021.04.14-2021.05.10,"1,000,000원"
4,테크·가전,[4.7점 앵콜] 서포터가 인정한 차량용 클리어 무선충전거치대 핸디그랩!,핸디핸드,901%,"9,015,300원",26일 남음,306,91,"리워드 만족도 4.7점 , 메이커 만족도 4.8점!
세상에 없던 차량용 클리어 무선충전 거치대 핸디그랩 & 핸디그랩 프로",2021.04.27-2021.05.24,"1,000,000원"
5,뷰티,[마지막앵콜I파격이벤트] 일주일만의변화! 앰플왕의 마지막 귀환! SF앰플,주식회사 애디팬더,6095%,"30,475,000원",26일 남음,183,34,"감동적인 후기들! 미백, 모공케어, 주름개선, 극강보습, 피부케어까지 한번에! 앰플왕 미생물 SF앰플의 최종 마지막 앵콜! 피부와 몸에 좋은 유익균과 비교불가 총5개의 특허성분!",2021.04.28-2021.05.24,"500,000원"
6,스포츠·모빌리티,독일 1%의 슈퍼카들이 선택한 부스트업 코팅! 드디어 공개됩니다,다원상사,6435%,"32,176,650원",5일 남음,550,280,세라믹 코팅의 방오력과 실크같은 슬릭감을 가진 큐피온 마이부스터 시리즈 중 첫번째 대작! 쉴드부스터입니다. 수성코팅제의 장점을 차용하고 단점을 완벽하게 보완한 코팅제의 혁신입니다.,2021.04.16-2021.05.03,"500,000원"
7,홈리빙,[세탁질향상템] 퐁~! 한 알로 OK! 계면활성제 없이도 더 깨끗한 세제,주식회사 나인투식스 코퍼레이션,1202%,"6,012,600원",12일 남음,99,47,"모두의 빨래 고민 한 알로 싹 잡았습니다! 식품첨가물 성분 6종 효소, EWG 그린등급 안심 성분! 계면활성제 없이도 깔끔히 지워지는 검증된 세척력까지! 세탁질 향상템 런드리퐁!",2021.04.27-2021.05.10,"500,000원"
8,뷰티,<연예인들의 헤어스프레이>쓰면 쓸수록 모발이 좋아지는 헤어스프레이?,청담남자,1106%,"5,530,000원",21일 남음,121,46,"청담동 15년이상 경력의 헤어전문가들의 경험과 노하우를 담아
완성된 프리미엄 헤어스프레이!
모발 단백질 성분인 폴리펩타이드와 천연사탕수수원액을 주원료로 만든 차원이 다른 제품!",2021.04.28-2021.05.19,"500,000원"
9,홈리빙,"[한정수량 앵콜] 시원함에 중독되는 속시원한 마사지, 특허받은 딥롤러!",(주)메드사피엔스,767%,"7,678,250원",12일 남음,153,106,"헬스장, 필라테스센터, 마사지샵을 가고 싶은데..
요즘같은 시국에, 너무 비싸서, 시간이 없어서, 못 받으셨죠?
2021년에는 딥롤러로 집에서 관리하세요!",2021.04.19-2021.05.10,"1,000,000원"
10,홈리빙,[정수필터 장착!] 캡만 교체하면 일상/여가 모두 OK! 투페이스 텀블러,T-Cross,887%,"4,437,830원",19일 남음,80,40,"총 개발 비용만 30억! 모두에게 깨끗한 물을 선사하기 위해 텀블러 덕후가 만들었습니다. 세계인의 물건강을 생각해서 만든, 휴대용 정수 필터가 달린 텀블러, 투페이스를 소개합니다.",2021.04.27-2021.05.17,"500,000원"
11,패션·잡화,[4.7점 앵콜] 태양빛 충전 10ATM 얼티밋 솔라시계ㅣ10만원대 득템,(주)이월드 쥬얼리사업부 가산,1353%,"6,765,000원",9일 남음,51,40,"[2842%달성 & 4.7점] 성공리에 마무리된 얼티밋 솔라시계 프로젝트가 앵콜로 돌아왔습니다!
올 봄&여름의 태양빛 충전이 가능한 10ATM 솔라워치, 놓치지말고 꼭 겟하세요!",2021.04.27-2021.05.07,"500,000원"
12,뷰티,코시국에 비누공유? 그러다 세균공유! 외출할 때 필수 비누:누비,수우수,349%,"1,746,777원",15일 남음,57,42,"우리 모두의 손은 소중하다. 소중한 손을 위해 호남평야의 쌀로 만든 휴대용 가루비누, 누비를 소개합니다!",2021.04.27-2021.05.13,"500,000원"
13,푸드,"제/주/피/클, 제주의 봄을 담은 별미 마.농.지. , 제주남현김치",남현푸드랩,184%,"924,000원",8일 남음,47,13,"제주인의 소울푸드 마.농.지.를 아시나요?
제주에서만 맛볼 수 있었던 그 음식!!
제/주/피/클  마.농.지.를  한번 즐겨보세요!",2021.04.28-2021.05.06,"500,000원"
14,푸드,[40년 대를 이은 맛] 지금까지 이런 골뱅이무침은 없었다!!! 몽마르,몽마르치킨호프,198%,"994,000원",22일 남음,41,16,"군포의 자랑 40년전통 맛 쫄뱅이(골뱅이무침+쫄면) 골뱅이무침 전문점 「 몽마르」인심 좋은 사장님이 쫄면사리, 구운김, 감자전까지 덤으로 보내드려요.",2021.04.28-2021.05.20,"500,000원"
15,푸드,캠핑엔 필수템! 알밤으로 키운 한우로 더욱 탱글한 <알밤한우소시지>,섬섬옥수,207%,"2,075,500원",20일 남음,35,23,"집 반찬으로, 술안주로, 우리가 더 자주 즐겨 먹게 된 소시지! 맛있고 건강하고 착한 소시지를 찾으시나요? 섬섬옥수의 공주 알밤한우로 만든 한우소시지를 와디즈에서 맛보세요!",2021.04.27-2021.05.18,"1,000,000원"
16,패션·잡화,"[3차 누적 평점 4.8] 가심비 끝판,  유티리티 백팩 1.5V ",제이엔케이,255%,"2,551,000원",26일 남음,42,12,체계적인 수납과 스마트하고 세련된 디자인을 찾으셨다면? 유틸리티백팩 V1.5가 해답!,2021.04.28-2021.05.24,"1,000,000원"
17,패션·잡화,썸머 아노락 원피스 시리즈,메이크 엔지노 (make ngno),910%,"4,554,000원",12일 남음,41,50,패션마켓 분야별 현업 디자인 크루가 만든 썸머 아노락 플리츠 원피스,2021.04.27-2021.05.10,"500,000원"
18,게임·취미,[4.9억원 앵콜] 화목한 가정의 필수품 #렉시오 플러스가 돌아왔습니다!,다고이게임스,336%,"16,825,500원",26일 남음,313,27,누적 4.9억원 펀딩의 인기 만점 보드게임 #렉시오 플러스와 #렉시오 큐트가 돌아왔습니다. 쉽게 배워 평생 즐기는 시간순삭 보드게임 렉시오! 누구와도 언제라도 렉시오는 정답입니다!,2021.04.28-2021.05.24,"5,000,000원"
19,여행·레저, 발리 감성과 한국 고유 쐐기 기술의 콜라보! 플라우 데와타 캠핑 테이블,씨앤티,363%,"3,634,700원",19일 남음,27,21,발리의 자연과 호흡하다! 인도네시아 하드 메이플 원목에 발리 마스터의 기술을 더해 자연주의 감성을 느낄 수 있는 동급 최강의 캠핑 테이블 플라우 데와타 우드롤 테이블 시리즈입니다.,2021.04.28-2021.05.17,"1,000,000원"
20,뷰티,[1.3억/5점 앵콜] 개발비 200억! 진짜 EGF 주름개선 기능 세럼,(주)이지에프올로지,3660%,"36,601,000원",26일 남음,387,69,"1차 펀딩 1.3억, 만족도 5점?! 더 확실한 주름개선을 위해 40년간 200억을 투자한 역대급 특허 기술! <식약처 개별고시&임상 완료> 주름 걱정은 진짜 EGF로 작별하세요~",2021.04.28-2021.05.24,"1,000,000원"
21,푸드,꼬수운 누룽지 한 끼에 24가지 곡물.. 근데 134kcal?,농업회사법인 주식회사 쌍금,83%,"838,080원",13일 남음,25,23,오잉?! 이게 누룽지라고? 24가지 곡물+견과+채소로 누룽지를 만들었다고? 30초컷이면 한 끼 완성! <누룽지 한끼>로 든든하고 편안한 아침을 시작하세요+_+!!,2021.04.28-2021.05.11,"1,000,000원"
22,테크·가전,핑구X듀얼충전 마우스패드를 2만원대로! [핑구's Back2],케이티씨에스,748%,"7,486,000원",19일 남음,214,24,전자기기 2개쯤은 기본이잖아요. 1+1 동시충전과 더불어 마우스 패드가 만났습니다. 1433%달성의 핑구와 함께 2만원대로 스마트한 라이프를 느껴보세요,2021.04.28-2021.05.17,"1,000,000원"
23,홈리빙,다음 세탁까지 유지되는 천연 성분 항균 및 탈취 효과 [항균 섬유유연제],주식회사 지클로,26%,"266,000원",30일 남음,17,10,EPA Approval (미국환경보호청) 등록 항균제를 사용한 지클로의 항균섬유유연제는 천연 바이오 유래 항균제로 지속가능한 환경을 먼저 생각합니다.,2021.04.28-2021.05.28,"1,000,000원"
24,소셜·캠페인,[경제적 자립을 선물해요]  네팔로 101마리  소 보내기 후원 펀딩,재단법인 헤퍼코리아,8%,"802,500원",37일 남음,23,9,1944년 설립된 헤퍼는 6.25 때 한국에 가축을 보내며 빈곤 퇴치와 경제적 성장을 지원했던 단체입니다. 이제 우리나라에서 개도국에 가축을 선물하는 릴레이 펀딩을 진행합니다.,2021.04.28-2021.06.04,"10,000,000원"
25,패션·잡화,20년 속옷 장인이 만든 프리미엄 드로즈 | 피부에 닿는 느낌부터 달라요,다한 코퍼레이션,871%,"4,358,900원",19일 남음,69,24,"속옷만 달라져도 하루가 편해질 수 있습니다.
시원함과 착용감이 다른 장인의 프리미엄 드로즈를 만나보세요!",2021.04.28-2021.05.17,"500,000원"
26,홈리빙,"[평점 4.7앵콜] 역대급 만족도로 돌아온 주방칼 4종세트, 젠코!",주식회사 바인터네셔널,258%,"5,170,000원",26일 남음,52,11,"장인은 도구 탓을 하지 않는다지만, 인체공학적 설계의 젠코 칼을 써보면 생각이 달라질걸요? 주방에 꼭 필요한 카본 스테인리스 젠코 4종 칼 세트로 요리의 품격을 UP하세요!",2021.04.28-2021.05.24,"2,000,000원"
27,패션·잡화,손수건의 새로운 변신ㅣ앞치마로도 쓸 수 있다고!?,주식회사 세린유,41%,"206,000원",16일 남음,11,13,"앞치마로도 사용할 수 있는 손수건이 있다고? 우리는 왜 손수건을 사용해야 할까요? 일상에서의 제로 웨이스트 실천을 위한 특별한 손수건, 세린유 에티켓 손수건",2021.04.27-2021.05.14,"500,000원"
28,디자인소품,나 지금 위로가 필요한가 봄. 활판인쇄로 전하는 위로의 엽서집 55p,책과인쇄박물관,24%,"240,000원",13일 남음,15,20,"책과인쇄박물관이 안부를 전합니다. 어쩌면 진부하지만, 어쩌면 우리에게 가장 필요한 것은 위로와 희망, 손의 온기, 종이냄새, 잉크 자국과 같은 따스함 아닐까요?",2021.04.27-2021.05.11,"1,000,000원"
29,교육·키즈,[앵콜펀딩] 전업 투자자 육성 매매법,클럽앤피,50%,"1,500,000원",23일 남음,18,4,"1) 친구에게도 알려주기 싫은 ""전업 투자자 육성 매매법""
2) 어려운 공부가 필요 없는 쉬운 투자법입니다.
3) 주린이도 금방 배우는 간단한 매매법입니다.",2021.04.27-2021.05.21,"3,000,000원"
30,푸드,"월7,900원! 특허로 키운 특별한 새싹!! 브로콜리&새싹보리분말",농업회사법인 주식회사 유순,43%,"218,000원",26일 남음,7,7,"월7,900원 우리 가족 건강지키미! 7개의 특허기술로 재배~가공~판매까지 모두 다 한번에!! 누구나 믿고 먹을 수 있는 바른 먹거리를 파격적인 혜택으로 소개하고 싶습니다.",2021.04.28-2021.05.24,"500,000원"
31,교육·키즈,잘 나가는 쇼핑몰은 이미 하고 있었다며? SNS광고 말고 GFA하자!,주식회사 연플,110%,"550,000원",27일 남음,10,3,요즘 잘 나가는 마케팅 채널은 뭘까요? 남들보다 앞서서 돈 잘 버는 쇼핑몰과 브랜드는 다 이거 하고 있었다고요? 아는 사람들만 활용하고 있던 GFA를 와디즈에서 처음 소개합니다!,2021.04.28-2021.05.25,"500,000원"
32,푸드,흔들흔들 머랭쿠키의 새로운변신~ 흔드는 머랭쿠키,럽대디맘,33%,"165,000원",22일 남음,7,4,"럽대디맘의 모든 제품은 오랜 파티쉐 경험을 바탕으로 대디와 맘 단둘이 제조하는 제품입니다.
더욱더 맛있고 건강한 디저트를 만들기 위해 노력하고 있습니다.",2021.04.28-2021.05.20,"500,000원"
33,푸드,[단.탄.식] 단백질+탄수화물+식이섬유의 하모니! 한끼 도시락 채소한하루,주식회사 셀푸드인터내셔널,468%,"4,687,200원",29일 남음,75,17,"누군가의 한 끼를 그려보는 일만큼 두근거리는 일이 있을까요?
나의 첫번째 채식 도시락 건강한 습관이 되실거에요. 
이제 하루 한끼, 채소한 하루로 시작해요",2021.04.28-2021.05.27,"1,000,000원"
34,푸드,살캉 살캉 ~~ 씹는 즐거움이 달라~~ 비타민 씹는 두유,은가비송,78%,"393,000원",8일 남음,12,6,"살캉 살캉~~ 씹는 즐거움이 달라~
비타민 씹는 두유
기존의 두유가 가진 틀을 깨고 입이 즐겁고, 맘이 행복하고, 몸이 건강한 맛의 비율을 담아 블렌딩한 두유를 소개합니다",2021.04.28-2021.05.06,"500,000원"
35,패션·잡화,"순수 우리말 한글 반지 ""순수"" ",(주)와이스미스,19%,"135,000원",6일 남음,7,7,"자랑스러운 우리의 문화를 지키는 순우리말 반지!
순우리말 '달' 한글 반지를 소장해 보세요:)",2021.04.28-2021.05.04,"690,000원"
36,푸드,아..곱며든다..10분안에 만나는 인생 곱창 불고기 전골,공주푸드,149%,"749,080원",14일 남음,20,4,"#재료준비NONO! 뜯어서 끓이기만 하면 되는 [곱창불고기전골]
대구에서 한우대창불고기전골로 이름날린 공주푸드가
와디즈에 곱창불고기전골을 처음 선보입니다!",2021.04.28-2021.05.12,"500,000원"
37,패션·잡화,"[LUTH]갓구운 빵처럼 신선한 크로와상 노트(마들렌 노트, 오븐 떡메)",루스,17%,"87,300원",12일 남음,6,9,"갓 구운 빵의 따뜻함과 신선함은 하루를 기분좋게 합니다. 
폭신하고 예쁜 빵을 보고 있으면 행복이 충만하게 밀려듭니다.
갓 구운 빵처럼 기분좋은 설렘이 담긴 노트를 전해드려요",2021.04.28-2021.05.10,"500,000원"
38,스포츠·모빌리티,[해양 플라스틱 리사이클] 퍼포먼스 향상과 환경을 생각한 사이클링 삭스,주식회사 다락팩토리,9%,"95,000원",29일 남음,3,4,[덴마크 리사이클 러닝 브랜드 로케이] 양말 한 켤레 펀딩 시 해양 폐플라스틱 병 13개가 제거됩니다. 환경을 보호하고 성능은 높인 사이클링 삭스를 만나보세요!,2021.04.28-2021.05.27,"1,000,000원"
39,패션·잡화,T-TOK(핸드폰 거치대),만테크(man technology),6%,"65,500원",33일 남음,9,5,"다양한 거치와 한손 그립!
무선충전도  목을 바로 세우기에  도움을 주는 만능 스마트폰 거치대
어디서든 자유로워 지세요",2021.04.28-2021.05.31,"1,000,000원"
40,공연·컬쳐,뮤지컬 싯다르타 OST 제작,(주)엠에스엠시,1%,"45,000원",16일 남음,5,4,인류 최초로 깊은 명상속에서 버림과 베품의 깨달음을 얻은 그 날의 이야기를 극화한 대형 창작 뮤지컬의 감동을 담은 주요 뮤지컬 넘버 5곡을 담은 OST 앨범 제작을 하고자합니다,2021.04.27-2021.05.14,"3,000,000원"
41,테크·가전,[앵콜] 이렇게 예쁜 컴퓨터 보셨어요? [프리미엄 알루미늄 PC케이스],크리프타(CRIFTA),57%,"288,000원",26일 남음,14,36,"책상 위의 공간을 더욱 빛나게 해주는 아름다운 컴퓨터, 특별한 당신을 위한 PC 케이스 GRID를 지금 만나보세요 !",2021.04.27-2021.05.24,"500,000원"
42,뷰티,[스위스 프리미엄 브랜드] 피지오더미 45년의 걸작 오가닉 클렌징밤&토너,선진에이티앤씨,76%,"384,800원",19일 남음,8,8,"""45년 전통의 스위스 피부과학 신틸연구소 에서 생산하고 전세계 21개 나라로 수출하는 글로벌 브랜드 피지오더미 오가닉 라인""",2021.04.28-2021.05.17,"500,000원"
43,홈리빙,입냄새의 원인은 바로 헬리코박터균! 헬리덴티 치약으로 속부터 잡아주세요.,메디코스랩,148%,"1,481,700원",19일 남음,30,17,"헬리코박터는 이제 안녕!
헬리덴티를 모르셨다면, 지금까지 가지고 있는 치약은 이제 다 버려도 좋습니다.",2021.04.28-2021.05.17,"1,000,000원"
44,패션·잡화,"9만원대 남녀로퍼 l 성수동 수제화 기술력, 봄을 품은 한켤레에 담아내다",더문스,95%,"475,000원",19일 남음,9,7,"'노아코티지 x 포엠'의 첫번째 콜라보레이션으로 탄생한 9만원대 커플로퍼를 만나보세요
고급 명품수제화에만 적용되는 디테일들을 일상적이고 친숙한 감성의 따듯한 색채로 전개합니다 :)",2021.04.28-2021.05.17,"500,000원"
45,여행·레저,명동역 프라이빗 오피스룸A 이용권,서울프린스호텔,0%,0원,16일 남음,0,3,명동역 앞 서울프린스호텔에서는 프라이빗 업무 공간으로 객실을 개조했습니다. 조용하고 프라이빗한 호텔의 특성을 바탕으로 업무 집중도를 높여줄 수 있는 최상의 업무 공간을 제공합니다.,2021.04.28-2021.05.14,"1,200,000원"
46,푸드,"이게 비타민C야? 1년간 준비한 신개념 비타민, 비타앤 C 밤 레몬맛",성이바이오(주),32%,"164,440원",12일 남음,12,7,"비타민C의 새로운 변신! 건강기능식품 기능성인정까지 받은 비타앤 C 밤 레몬맛! ""비타민C""와 ""가르시니아캄보지아추출물""의 만남! 항산화와 체지방 감소 기능을 동시에 누려보세요.",2021.04.28-2021.05.10,"500,000원"
47,테크·가전,[얼룩제거히어로!2차앵콜]언제나!물만있으면OK무선초음파세척스틱!웨이블린!,(주)엘파인,3213%,"32,132,000원",19일 남음,560,242,"1주일 적어도 30회이상 얼룩빌런에 노출되는 일상-일터,집,식사시간,저녁약속,커피타임,캠핑,차박,여행지등
어디서나 물만있으면 OK얼룩제거히어로!무선초음파세척스틱!웨이블린이 지킵니다",2021.04.27-2021.05.17,"1,000,000원"
48,공연·컬쳐,"아이즈원 리런칭을 위한 작은 한 걸음, 평행우주 프로젝트",평행우주 프로젝트 운영위원회,302%,"3,021,942,001원",54일 남음,"15,468",8585,"2021년 4월 말 활동 종료를 앞두고 있는 글로벌 걸그룹 아이즈원의 리런칭을 위한 프로젝트입니다.

서포터 여러분의 소중한 참여로 아이즈원을 지켜주세요.",2021.04.21-2021.06.21,"999,999,999원"
49,테크·가전,[유인+흡입+감전] 자비없는 3콤보 해충사냥꾼 듀얼 해충퇴치기 등장!,동양라인,6508%,"130,173,100원",16일 남음,"2,551",964,"올 여름 필수템! 모기에게 물리지 않는 법은 물리기 전에 잡는 겁니다!
그동안 모기에게 당한 설움 한방에 되 갚아줄 초강력 [듀얼] 모기퇴치기 두두둥장!
유인하고+흡입하고+감전까지",2021.04.23-2021.05.14,"2,000,000원"
50,테크·가전,[4.5앵콜] 포켓드럼? 비트에 몸을 맡겨라! 방구석에서 제대로 즐기자!,블루썸(bluessom),3254%,"32,546,000원",26일 남음,188,96,"포켓드럼2와 함께 소음 걱정 없이 집에서 자유롭게 드럼치자! 간단하게 전원버튼 누르고 앱과 연동만하면 드럼 칠 준비는 끝! 애플뮤직과 완벽 연동! 재미는 기본, 운동 효과까지!",2021.04.27-2021.05.24,"1,000,000원"
51,교육·키즈,<여름전배송> 카시트&유모차에 쓰는 에어포켓2 쿨시트! 땀 걱정 NO! ,(주)다이치에스앤비,2256%,"112,844,200원",1일 남음,"1,545",339,특허출원한 비교불가 바람 쿨시트! 다이치 에어포켓1이 에어포켓2로 업그레이드 되었습니다. 새로 추가된 타이머 기능으로  땀 많은 우리 아이 원하는 시간만큼 시원하게 케어해주세요.,2021.04.22-2021.04.29,"5,000,000원"
52,테크·가전,[5억 앵콜]땀쟁이는 미리 준비해! 가볍게 돌아온 <넥밴드 선풍기 에어>,프린텍 주식회사,6039%,"60,399,300원",12일 남음,"1,045",447,"무게는 가볍게, 목에 닿는 넥스트랩은 얇게!
넥밴드 휴대용 선풍기가 업그레이드 되어 돌아왔어요 ♥
와디즈 ""단독""색상으로 진행하는 단순생활 세번째 프로젝트! 넥밴드 선풍기 에어",2021.04.22-2021.05.10,"1,000,000원"
53,테크·가전,[앵콜] 폰부터 노트북까지 고속충전! PD+PPS+QC+유니버설 파워베슬,펀디안,525%,"10,517,400원",19일 남음,154,95,"퀵스탠드의 남다른 편리함과 초슬림 디자인의 완벽조화~ GaN 업그레이드 파워베슬! 아이폰, 아이패드, 맥북, 스마트폰, 태블릿, 노트북을 위한 단 하나의 고속충전기를 만나보세요!",2021.04.27-2021.05.17,"2,000,000원"
54,뷰티,한번 세안으로 모공부피 96%감소! 결 86%개선 임상증명 #숯카마클렌저,더마네이처코스메틱(주),10989%,"54,949,000원",21일 남음,"1,462",677,"문질문질 블랙헤드만 부드럽게 쏘옥! 모공면적, 수, 깊이 감소는 물론 모공채움 효과까지 OK! 단 1회 세안만으로 모공부피 96%감소, 임상완료! 숯+시카+마이크로바이옴 클렌저",2021.04.19-2021.05.19,"500,000원"
55,테크·가전,[아마존 매출 10억] 글로벌이 인정한 스마트기기 케이스 ,(주)아이스픽,10279%,"51,395,480원",5일 남음,"1,893",906,"아직도 지갑을 들고 다니세요?! 전세계가 인정한 카드수납형 케이스의 끝판왕, 베루스 케이스와 자연으로부터 얻은 소재, 천연돌가루의 환상적 콜라보!
지금 만나보세요!",2021.04.16-2021.05.03,"500,000원"
56,테크·가전,[글로벌 64억 펀딩] 필터 교체가 필요없는 신개념 공기청정기 포이마핏!,비키스임포트앤엑스포트,8038%,"401,908,000원",12일 남음,"1,350",1061,"대만 Flying V 펀딩액 64억 달성!
화제의 공기청정기 포이마핏이 드디어 대한민국 와디즈에 !

필터 교체가 필요 없는 고성능 공기청정기 !",2021.04.15-2021.05.10,"5,000,000원"
57,뷰티,[1.5억앵콜] 잡티는 가려도 결은 가려지지 않아요. 91%결 콜라겐크림,주식회사 스킨이데아,6799%,"135,993,000원",5일 남음,"1,909",1284,"좋은피부, 예쁜피부는 '피부결'이 결정하는게 아닐까? 91% 유효성분이 피부 속부터 결까지 꽉꽉 채워드리는 찐 보습템, 결 콜라겐 크림 '레비테놀'이 3차 앵콜로 돌아왔습니다!!",2021.03.29-2021.05.03,"2,000,000원"
58,스포츠·모빌리티,"[1억6천 앵콜] 39,000원으로 누리는 프리미엄 선글라스 NEON",(주)에스앤에프,4396%,"43,963,500원",26일 남음,849,166,"NEON이 다시 돌아왔다!! 디자인과 기능, 그리고 가성비, 모든것을 갖춘 선글라스 NEON",2021.04.26-2021.05.24,"1,000,000원"
59,패션·잡화,"인체공학이 탄생시킨 날아갈 것 같은 편안함, 무중력 슬리퍼 ""알코트""",온누리아이코리아,4379%,"43,794,900원",15일 남음,"1,038",490,"알코트는 발레리나, 자이로토닉 트레이너, 스포츠의학자 등 발을 가장 많이 쓰고 공부하는 전문가들의 자문과 3D 스캔 데이터를 토대로 가장 이상적인 압력분포를 갖도록 설계되었습니다.",2021.04.25-2021.05.13,"1,000,000원"
60,뷰티,[5.5억앵콜] 1000만원짜리 마사지와 필라테스를 내 방에서 10만원에,(주)파인유얼뷰티,6283%,"62,837,910원",19일 남음,687,234,필라테스와 마사지 1년 비용 = 총 1000만원. 코로나로 방치된 내 몸을 위한 투자. 10만원으로 필라테스와 마사지를 집에서 한 번에 해결하세요,2021.04.26-2021.05.17,"1,000,000원"
61,패션·잡화,신은거 맞어? 초경량11g 시원함과 편안함을 동시에 천연 모시 메쉬 덧신,탑셀러,297%,"2,976,800원",19일 남음,107,46,"[올 여름 폭염지옥] 여름엔 시원한게 최고!! 초경량 11g 신은 듯 안신은 듯 얇고 가벼운  천연 모시 메쉬덧신
소취율 (99.9%) 향균력(92.3%) 시험성적서 완료",2021.04.27-2021.05.17,"1,000,000원"
62,스포츠·모빌리티,"(마지막앵콜)특허받은 문콕방지가드,이제는 자동차 색상에 맞게 부착하세요!",프라이스코리아,279%,"1,398,300원",19일 남음,92,27,이제! 문콕방지가드도 패션이다~ 특허받은 반디콕으로 자동차 디자인도 살리고 문콕도 예방하세요^^,2021.04.27-2021.05.17,"500,000원"
63,홈리빙,풋브러쉬 세트 | 하루 2분으로 발냄새+발각질 제거 한번에 끝내기!,(주)소셜빈,5177%,"51,779,000원",5일 남음,"2,308",885,"발은 올바른 세척 방법으로 꾸준히 관리만 하면, 누구나 뽀송뽀송한 아기 발을 가질 수 있어요.
간편하지만 확실한 발 세척 솔루션, 노멀라이프 풋브러쉬 세트를 소개합니다.",2021.04.16-2021.05.03,"1,000,000원"
64,반려동물,[노즈워크 유목민 그만!] 빠져나올 수 없는 1만원대 견생템 #다이스랜드,주식회사 아이케이제이,807%,"4,037,700원",12일 남음,109,35,"노즈워크 유목민은 여기모여라! #다이스랜드는 다양한 활용법으로 아이들의 활동량을 채워줄 수 있는 신개념 천 노즈워크볼이에요
아이들 운동하는 동안 반려견 육아, 잠깐 쉬어보자구요!",2021.04.27-2021.05.10,"500,000원"
65,홈리빙,"클레오파트라의 피부비결, 각질관리도 개운하게ㅣ이집트 천연 루파 샤워 타월",맨디사 네츄럴스,5649%,"28,245,300원",26일 남음,901,400,"2000년 전 클레오파트라의 샤워 타월을 산지 직송! 화학섬유 샤워타월은 이제 그만, 특급호텔 어메니티 천연 샤워 타월 '루파'를 집에서도 편안하게 경험해보세요.",2021.04.24-2021.05.24,"500,000원"
66,출판,1.5억 앵콜ㅣ펼치는 순간 고흐에 빠져들다. 갤러리북 한정판 에디션,유화컴퍼니,963%,"96,336,980원",26일 남음,"1,511",341,"해외 명화집에서도 느끼기 어려운 명화의 깊이에 빠져들게 만드는 책! 명화를 글보다 그림으로 먼저 느끼게 만들어주는 책!
소프트커버 가격에 하드커버에디션 소장!",2021.04.24-2021.05.24,"10,000,000원"
67,테크·가전,[앵콜] 더욱 조용하고 슬림하게! 노이즈 캔슬링 헤드폰 Hesh ANC ,시에프디스트리뷰션 주식회사,984%,"9,844,000원",19일 남음,81,31,"더욱 조용한 하이브리드 노이즈 캔슬링 기술을 탑재한 헤드폰이 가볍고 슬림한 디자인까지 갖추었다면??
소음에서 벗어나는 가장 멋있는 헤드폰, 스컬캔디 Hesh ANC를 만나보세요.",2021.04.27-2021.05.17,"1,000,000원"
68,홈리빙,"여름맞이 시작, 2만원대 시원한 피그먼트 침구로 쾌적한 밤ㅣ코튼샤워 앵콜",가온힐 주식회사,5821%,"58,218,000원",5일 남음,"1,107",952,"열을 식혀주는 피그먼트 이불 베개 세트, 다양한 색상, 스펙업으로 돌아왔습니다. 바다같은 시원함 웨이브텍스 피그먼트 이불,베개 세트",2021.04.14-2021.05.03,"1,000,000원"
69,뷰티,"[2.5억앵콜]한번만 써도 모공, 각질 80%감소! 임상으로 증명한 링톤",(주)바를참스킨,10399%,"51,997,000원",26일 남음,"1,291",572,"모공 부피, 수, 면적까지 링톤으로 한꺼번에 줄여주세요! 단 1회 사용만으로 최대 80%까지요, 링톤을 달콤하게 과장된 광고가 아닌 책임질 수 있는 임상으로 약속하겠습니다.",2021.04.20-2021.05.24,"500,000원"
