,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
16,스포츠·모빌리티,"""내가 머무는 곳이 헬스장"" 다양한 그룹운동을 이제 집에서 즐겨보세요!",주식회사 더좋은운동으로,159%,"1,590,000원",1일 남음,23,45,"스텝, 에어로빅, 댄스, 필라테스, 요가, 스피닝, 태권도 등 다양한 그룹운동을 이젠 집에서 즐겨보세요!",2021.04.23-2021.04.30,"1,000,000원"
17,스포츠·모빌리티,"커플,가족,친구와 함께! 5분이면 배우는 양손 라켓 스포츠 [태극민턴] ",태극월드스포츠,108%,"1,080,000원",7일 남음,12,18,5분이면 할 수 있는 한국식 양손형 배드민턴!,2021.04.21-2021.05.06,"1,000,000원"
18,스포츠·모빌리티,"아마도 처음 마주할 실내자전거, 밸런스 바이크",에이치에스티(HST),55%,"2,752,000원",8일 남음,13,70,"지루하고 어정쩡한 실내 유산소는 이제 그만, 밖에서 자전거 타는것 처럼 몸의 밸런스와 유산소를 동시에",2021.04.15-2021.05.07,"5,000,000원"
19,스포츠·모빌리티,"[타이어 인서트 Armour] 자전거 펑크, 예방할 수 있다면?",주식회사 타누스,20%,"415,000원",오늘 자정 마감,15,27,"라이더들이 손꼽는 최고의 스트레스, 펑크. 타누스 Armour(아머)는 첨단 신소재 컴파운드로 제작되어, 펑크를 예방하고 림을 보호합니다.",2021.04.08-2021.04.29,"2,000,000원"
20,스포츠·모빌리티,500만원짜리 필라테스 기구를 9만원으로 내방에! 2020 홈트 끝판왕,(주)파인유얼뷰티,40357%,"403,574,201원",펀딩성공,"4,444",3880,"헬스장이나 필라테스 센터에 다니고 싶은데, 고수들 사이에서 초보티 날까봐, 너무 비싸서, 많이 바빠서 못하셨죠? 2020년엔 뷰릿으로 집에서 관리하세요!!",2019.12.30-2020.01.27,"1,000,000원"
21,스포츠·모빌리티,"앞, 뒤, 실내, 측면까지 싹-찍어! 3채널 블랙박스가 단돈 23만원!",주식회사 스카이테크놀로지,26660%,"266,609,010원",펀딩성공,"1,217",1134,"싹찍어SS-300은 3개의 카메라를 사용하여 전방, 후방은 기본에 실내, 측면까지 촬영이 가능한 최고의 가성비 블랙박스 입니다.",2020.05.24-2020.06.12,"1,000,000원"
22,스포츠·모빌리티,강남 1% 슈퍼카들의 반짝이는 피부 비결!! 지금 공개합니다,독스(DOXX),23148%,"115,744,100원",펀딩성공,"2,472",872,"운전자 90%가 모르는 내차 돋보이게 하는법. 유리막코팅, 왁스 어렵고 비싼줄 아셨다구요? 이젠 그렇지 않아요~ 뿌리는 코팅왁스 P17 하나로 항상 새차같은 컨디션을 유지하세요.",2021.03.23-2021.04.13,"500,000원"
23,스포츠·모빌리티,"답답한 허리, 파스로도 해결이 안 되면 전문가가 개발한 룸바냅이 정답!",아케소 ,20459%,"204,596,500원",펀딩성공,"4,536",1662,"우리 몸의 중심, 허리! 허리가 편해야 우리 몸도 편합니다.",2019.04.25-2019.05.19,"1,000,000원"
24,스포츠·모빌리티,"한번더! 올겨울 88,000원으로  더 따뜻하게, 스켈리도 롱패딩",스켈리도,18875%,"566,271,501원",펀딩성공,"4,368",1602,작년에 이어 2년차 펀딩을 오픈하고자 합니다. 스켈리도 버킷W 롱패딩 작년보다 업그레이드된 제품과 작년과 동일한 가격으로 서포터님들과 함께 하고자 합니다.,2018.09.19-2018.10.21,"3,000,000원"
25,스포츠·모빌리티,"목디스크 걸린 물리치료사가 작정하고 만든 차량용 목쿠션, 허리쿠션",우리하루,18499%,"184,991,404원",펀딩성공,"2,910",1752,"일상생활의 헬스케어를 추구하는 ""우리하루""입니다. 허리쿠션 부문 네이버쇼핑 1위인 ""큐어백""에 이어 우리하루 차량용 목쿠션 & 허리쿠션 프로젝트를 진행하게 되었습니다.",2019.12.10-2020.01.27,"1,000,000원"
26,스포츠·모빌리티,"올겨울은 88,000원으로 따뜻하게, 스켈리도 X 한화 이글스 롱패딩",(주)위스포츠 ,17282%,"518,464,810원",펀딩성공,"3,846",871,가성비 최강의 스켈리도 롱패딩,2017.09.13-2017.10.11,"3,000,000원"
27,스포츠·모빌리티,"[2억앵콜]답답한 허리, 파스도 답이 없다면 전문가 손길 룸바냅이 정답!",아케소 ,16663%,"166,634,600원",펀딩성공,"3,445",1294,"우리 몸의 중심, 허리! 허리가 편해야 몸도 편합니다. 카이로프랙터들이 허리 건강 고민 하나로 만났습니다. 인체공학으로 설계된 룸바냅으로 집에서 간편하게 허리 관리하세요",2019.08.13-2019.09.03,"1,000,000원"
28,스포츠·모빌리티,48V 전기자전거 이단아! 50만원대 동급 최강! 레이윙 디스커버리!,이앤유시스템즈(주),13799%,"137,993,000원",펀딩성공,339,909,"동급 대비 상상할 수 없는 가격으로 나타났다! 이제 레이윙 DISCOVERY를 통해 일상이 완성되며, 새로움이 시작됩니다.",2020.06.10-2020.06.24,"1,000,000원"
29,스포츠·모빌리티,[아마존평점 4.9점] 20년 악력기 장인이 만든 10년보증 악력기,주식회사 지디아이앤디,12914%,"129,143,501원",펀딩성공,"2,741",1072,20년 동안 악력기 외길만을 걸어왔다. 장인정신으로 만든 10년보증 퀄리티. GD 아이언그립!,2021.02.22-2021.03.29,"1,000,000원"
30,스포츠·모빌리티,"[5,211% 평점 4.6 앵콜] 상체가 조각상이 될텐데 괜찮으시겠어요?",주식회사 지디아이앤디,11930%,"119,306,000원",펀딩성공,"1,545",833,오늘부터 1일 100펌핑 하세요! 상체의 주요 근육을 효과적으로 자극 해주는 상체 전문 운동기구! 코일 스프링이 아닌 가스 스프링을 사용하여 안전하고 튼튼한 GD 머슬펌프,2020.12.03-2020.12.28,"1,000,000원"
31,스포츠·모빌리티,"한 병 7,900원으로 엔진을 새것처럼 바꿔주는 마법! | 연료첨가제",(주)본투로드,11818%,"118,187,700원",펀딩성공,"4,019",1718,엔진 속 찌꺼기들 눈에 보이지 않는다고 그냥 두실건가요?,2020.12.06-2020.12.28,"1,000,000원"
32,스포츠·모빌리티,<레키> 합리적인 가격과 독일 기술력으로 돌아온 하이킹 폴딩 스틱,(주)메드아웃도어,11799%,"117,998,010원",펀딩성공,807,593,독일의 등산 기술을 한국에 소개해 온 레키코리아가,2020.12.26-2021.01.18,"1,000,000원"
33,스포츠·모빌리티,"[10520%성공! 앵콜]""뱃살""안빠질수 없다!! 전신운동은 서비스!!",헤나-핏,11791%,"58,959,600원",펀딩성공,454,526,"""요고 하나면""출렁 뱃살은 안녕~ 전신운동은 서비스! 돈/시간/공간 절약까지 한번에!!!",2020.12.18-2021.01.04,"500,000원"
34,스포츠·모빌리티,"1억기념 마지막앵콜ㅣ한 병 7,900원으로 엔진을 새것처럼 바꿔주는 마법",(주)본투로드,11495%,"114,957,400원",펀딩성공,"3,585",1120,엔진 속 찌꺼기들 눈에 보이지 않는다고 그냥 두실건가요?,2021.03.14-2021.04.12,"1,000,000원"
35,스포츠·모빌리티,"[운전 혁신템]T map이 자동차 유리에 나타난다? 멋,안전,편리함까지!",(주)현대네트웍스,10946%,"109,461,000원",펀딩성공,"1,105",1602,"[HUD+내비] 모의주행, 길안내, HUD, 과속안내, 스쿨존 등, 안전운전에 필요한 모든 기능들이 차량 유리에 구현되는 T HUD! 고급스러움과 편리함을 동시에 느껴보세요.",2020.12.03-2020.12.17,"1,000,000원"
36,스포츠·모빌리티,"코어! 상,하체! 스트레칭! 이 모든 것을 보드필로 집에서 해결하세요.",헤나-핏,10520%,"52,604,800원",펀딩성공,419,432,보드필-코어 하나면! 안전한 내집에서 홈트. 이제 각종 기구는 버리고 시간/공간 절약 건강까지!!,2020.09.11-2020.09.28,"500,000원"
37,스포츠·모빌리티,"48v 100KM 풀서스펜션 가성비 접이식 전기자전거 부릉이18"",20""",주식회사모두스포츠,10262%,"102,620,000원",펀딩성공,108,192,바팡 48v 350W 풀서스펜션 7단기어장착!,2021.03.06-2021.03.15,"1,000,000원"
38,스포츠·모빌리티,"[7644%앵콜] 건강한 일상을 오래도록, 새로워진 메디그립 무릎보호대 ",굿퍼블릭,10132%,"50,662,600원",펀딩성공,"1,266",867,"우리의 일상은 걷고, 뛰고, 오르고, 서있는 것의 반복입니다. 당신의 소중한 일상이 무너지지 않도록, 든든하게 잡아드리고 싶습니다.",2020.03.11-2020.04.20,"500,000원"
39,스포츠·모빌리티,300만원짜리 거꾸리를 9만원대에 내방에! 누구나 요가 왕이될수있다/특허,(주)헬스앤다이어트,10119%,"101,192,000원",펀딩성공,"1,037",938,운동의 지존 거꾸리를 하고싶어도 헬스장에 가야만 합니다.그렇다고 집에다 거꾸리를 들여 놓을 수도 없습니다.평상시에는 보조쇼파로 필라테스기구로 변신하는 거꾸리를 집에서 맘껏 해보세요,2020.04.05-2020.05.04,"1,000,000원"
40,스포츠·모빌리티,"[앵콜] 양말도 장비다! 승리를 위한 치트키 ""발목압박 테이핑양말""",와글리(WAGGLY),9317%,"46,586,600원",펀딩성공,"1,596",457,양말도 장비다! 승리를 위한 나만의 치트키 <와글리 발목압박 테이핑양말> 극대화된 테이핑 효과로 운동능력 향상 뿐만 아니라 부상까지 예방하세요!,2019.05.02-2019.05.22,"500,000원"
41,스포츠·모빌리티,전세계가 열광하는 가상현실 라이딩! 게임처럼 재미있게 타는 야핏 사이클,(주)야나두,9164%,"274,945,000원",펀딩성공,"1,054",1177,옷걸이가 돼버린 우리집 사이클이 재미있는 가상라이딩 사이클로 변신?,2021.03.30-2021.04.12,"3,000,000원"
42,스포츠·모빌리티,근육&밸런스 동시강화-원데이트레이닝보드[애니바로S],더밸런스코리아,8911%,"89,115,000원",펀딩성공,"1,182",859,바른자세 문제는 결국 운동으로 해결하라고 전문가들은 말합니다. 운동할 시간도 없고 근육도 없고 밸런스도 없는 당신. 애니바로S와 원데이 트레이닝으로 시작해 보세요.,2019.08.19-2019.09.30,"1,000,000원"
