,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
163,출판,"왕초보 영어 전문가가 만든, 한국인이 자주 틀리는 왕초보 영어 100",이소연 (이소연),182%,"912,900원",펀딩성공,68,48,"영어 공부 중이신가요? 한국인만 쓰고 네이티브들은 절대 쓰지 않는 잘못된 영어 표현 100가지로, 틀린 영어에서 벗어나 네이티브처럼 말할 수 있는 스킬을 알려드립니다.",2020.12.17-2020.12.31,"500,000원"
164,출판,뉴욕 월스트리트 헤지펀드 매니저의 프리미엄 실전 주식투자 노하우 교재,주식회사 글로벌금융교육원,182%,"1,820,000원",펀딩성공,39,51,"뉴욕 월스트리트 헤지펀드 매니저가 알려주는 실전 투자 노하우 교재이며, 고품격 프리미엄 주식투자 교육 교재입니다",2021.03.14-2021.04.07,"1,000,000원"
165,출판,마음을 돌보기 시작한 당신을 위한 명상 안내서  [명상하고 앉아있네],이현정 (이현정),181%,"1,818,500원",펀딩성공,91,30,2020년 마음을 돌보기 시작하는 자신을 위한 그리고 지인을 위한 선물!,2019.12.16-2020.01.06,"1,000,000원"
166,출판,한 권으로 끝내는  '내 생에 첫 번째 책 쓰기',김보준 (김보준),179%,"898,400원",펀딩성공,64,48,살면서 한 번쯤은 내 이름으로 된 책 출판을 꿈꾸시나요? 처음 책 쓰기에 도전하는 입문자들을 위해 책의 기획부터 출판까지의 모든 과정의 노하우를 꽉꽉 눌러 담았습니다.,2020.10.09-2020.11.05,"500,000원"
167,출판,"사랑도, 헤어짐도 연습할 수 있다면 : [울지 말아요, 연습인데]",이보람 (이보람),178%,"890,000원",펀딩성공,50,37,인생에서 가장 아름답고 행복한 순간은 당신이 깨닫기 전에 끝납니다.,2020.12.10-2021.01.18,"500,000원"
168,출판,OO살에 연봉 1.5억 한국인 아들이 자란 방법? 전자책 최초공개!,623컴퍼니,174%,"874,000원",펀딩성공,45,30,평균 24.4세 연봉 1.5억을 받는 아들들이 말하는 자녀교육,2020.10.10-2020.10.30,"500,000원"
169,출판,"프로의 인상, 커터 다이어리 | 프로페셔널의 감각적인 비지니스 도구",커터,173%,"3,806,000원",펀딩성공,143,172,"프로의 인상, 커터 다이어리 : 프로패셔널한 당신을 위한 감각적인 비지니스 도구를 디자인하였습니다.",2020.10.14-2020.11.30,"2,200,000원"
170,출판,"일하는 시간은 줄이고, 돈은 자동으로 따박따박! [돈버는 강점발견]",신희철 (신희철),169%,"849,000원",펀딩성공,59,45,"""원하는 인생을 살고 싶나요?""",2020.10.11-2020.11.23,"500,000원"
171,출판,주식을 차트로 이해하라! 여의도 트레이더의 기술적 분석 - 기초편,야밍스쿨,167%,"1,677,400원",펀딩성공,72,55,"홍콩 금융학 전공, 전직 여의도 트레이더 출신의 정통파가 알려주는 최신 차트와 흐름을 여러분과 같이 분석해봅니다. 주린이 일 때 오십시오. 물린 뒤는 늦습니다.",2021.01.24-2021.02.15,"1,000,000원"
172,출판,나는 돈 없어도 금 투자 한다,박병숙 (박병숙),165%,"828,000원",펀딩성공,51,28,사상 최고치를 경신한 금값! 금 투자는 부자들만 한다? 골드바로 투자? 금값이 올라도 손해 보는 투자와 단돈 천 원으로도 이익보는 투자. 금 투자의 모든 허와 실을 공개합니다!,2020.10.10-2020.11.06,"500,000원"
173,출판,3차앵콜. 스마트스토어 투잡의 모든 것. 구매대행과 병행수입을 한방에!,임민혁 (임민혁),165%,"828,000원",펀딩성공,49,36,평범한 남자 임호입니다. 부업으로 시작한 스토어로 현재는 퇴직 후 디지털 노마드의 삶을 살고있습니다 구매대행으로 시작해서 직접 수입하는 병행수입까지 모든 노하우를 알려드리겠습니다.,2021.03.08-2021.03.23,"500,000원"
174,출판,"서울, 일상속 무지개색 여행, I.SEOUL.U 7 드로잉북",드림헤븐앤드림스카이,162%,"8,120,000원",펀딩성공,98,32,"전통과 현대의 조화, 서울의 사랑스러운 모습들을 7권의 스토리와 여행정보가 있는 컬러링북 으로 담아내다. 언택트시대엔 집에서, 컨택트일때는 서울여행을 하며 나의 여행기록을 남기자",2020.11.04-2020.11.30,"5,000,000원"
175,출판,스마트스토어 투잡의 모든 것. 구매대행과 병행수입을 한방에! 직장인 부업,임민혁 (임민혁),162%,"810,000원",펀딩성공,50,27,평범한 남자 임호입니다. 부업으로 시작한 스토어로 현재는 퇴직 후 디지털 노마드의 삶을 살고있습니다 구매대행으로 시작해서 직접 수입하는 병행수입까지 모든 노하우를 알려드리겠습니다.,2021.01.23-2021.01.29,"500,000원"
176,출판,"120일간 150곳, 세계 녹색기업들을 만난 탐방모험기",Green Enterprise Travel (임관섭),161%,"1,617,000원",펀딩성공,32,17,"★★ 지금 '지지서명'을 해주시는 분 들 중 추첨을 통해 ""전세계 녹색기업 탐방모험기""를 드립니다 ★★",2017.10.24-2017.11.13,"1,000,000원"
177,출판,"[대륙의 중국어] 14억 대륙, 이 책에 담았소이다!",홍태균,160%,"1,609,000원",펀딩성공,114,13,아스피린센터 파트너와 함께합니다.,2015.12.24-2016.01.24,"1,000,000원"
178,출판,읽기 쉬운 만화성경 올마이티바이블[사무엘하],올마이티바이블,159%,"4,775,000원",펀딩성공,26,6,아이와 어른이 함께 읽는 한글/영어 만화 성경책 올마이티바이블 [사무엘하]를 가장 저렴하게 자녀에게 그리고 형편이 어려운 아이들에게 선물할 수 있는 기회에 동참하세요!,2016.06.20-2016.07.31,"3,000,000원"
179,출판,김유정소설을 활판인쇄본으로 소장하기 ,책과인쇄박물관,154%,"1,547,200원",펀딩성공,38,29,활자를 이용해 한 글자 한 글자씩 손으로 매만지며 만들어낸 핸드메이드 활판인쇄 책. 토속적이고 풍부한 어휘를 특징으로 한 김유정작가의 소설을 활판인쇄로 만나보세요,2019.06.17-2019.07.01,"1,000,000원"
180,출판,건축유영술을 고민하는 돈키호테 그를 위한 건축안내서-아카이브프로젝트 더북,책자리 미추,151%,"9,093,000원",펀딩성공,54,37,시작은 분명 납작한 한권의 책이었습니다. 그것이 점점 부풀어올라 여기 저기 방이 솟고 연결하는 다리가 생기더니 이제 정체불명의 거대한 그 무엇이 되어버렸습니다. 더북의 기원,2019.03.18-2019.04.21,"6,000,000원"
181,출판,코로나에도 강한 1인 비즈니스 아이템,이일범 (이일범),151%,"756,800원",펀딩성공,58,45,"코로나로 인해 일(투잡, 부업, 메인잡)에 대한 고민에 대한 해법은 결국 비대면  1인 비즈니스가 답입니다. 1인 비즈니스 가이드라인을 제시합니다.",2020.10.05-2020.11.02,"500,000원"
182,출판,내비게이션 기억법,신 동원 (신동원),150%,"1,501,020원",펀딩성공,50,35,학습내용의 기억과 암기를 쉽게하고 또 그 내용을 계속 오래 기억하도록 하는 기억법. 두뇌를 활성화시킴으로써  치매예방효과 기대,2020.04.01-2020.05.15,"1,000,000원"
183,출판,스티커로 떠나는 로맨틱 무비 여행! <스티커 아트북-로맨스 영화 장소>,싸이프레스,149%,"2,987,460원",펀딩성공,93,27,내 생애 최고의 로맨스 영화 속 명소를 내 손으로 만들어 보는 특별한 액티비티북,2018.12.27-2019.01.13,"2,000,000원"
184,출판,디자이너를 위한 무료사이트 모음 / SNS 활용에 꼭필요한 자료,김은영 (김은영),149%,"748,800원",펀딩성공,79,71,"안녕하세요 . 디자인 할 때 또는 유튜브, 인스타그램, 블로그 등 다양한 곳에서 필요한 이미지, 영상, 아이콘, 템플릿 등  다양한 무료사이트의 정보를 준비했습니다.",2020.08.11-2020.09.03,"500,000원"
185,출판,"다가올 가을, 당신의 브런치 일상을 바꿔줄 맛집 탐방 프로젝트",BLUE STREET,149%,"749,600원",펀딩성공,21,19,블루스트리트가 소개하는 특별한 장소를 통해,2019.08.06-2019.08.18,"500,000원"
186,출판,즐거운 실험으로 깨우치는 재미있는 CQ과학,(주)한국창의교육연구원,148%,"1,488,000원",펀딩성공,27,7,재미있는 실험으로 생활 속 과학 원리를 알아가는 즐거움,2016.11.25-2016.12.31,"1,000,000원"
187,출판,원어민과 재미있게 영어공부하기,레아인터내셔날,148%,"744,500원",펀딩성공,34,32,"'원어민과 재미있게 영어 공부하기'는 필자 (본인)의 영어 체험기를  책으로 엮었습니다. 해외 여행과 원어민 영어과외 체험을 통해,  영어를 배우는 과정이 자세히 소개되었습니다.",2020.11.30-2021.01.15,"500,000원"
188,출판,좋아하는 꽃을 즐기며 창업에 도전해 보세요. 플로리스트 1인 창업,이윤철 (이윤철),147%,"739,900원",펀딩성공,45,18,19년차 플로리스트가 꽃을 통한 다양한 창업에 대해 알려드려요. 좋아하는 일을 하며 경제적 성취까지! 취미를 넘어 '성덕'에 도전해 보세요. 그 첫 시작을 도와 드려요.,2020.11.30-2020.12.24,"500,000원"
189,출판,"부부사이가 나빠지면 어쩌죠? 걱정마세요, 20년간 검증된 백신이 있어요!",한재광 (한재광),145%,"726,000원",펀딩성공,36,30,"결혼했나요, 아니면 준비하고 있나요? 행복을 위해 결혼하지만 실제 삶은 만만치 않답니다. 결혼생활 20년, 4자녀를 키우면서도 부부가 여전히 행복할 수 있는 비결을 알려드릴께요.",2020.12.07-2021.01.07,"500,000원"
190,출판,"검소하고 유연한 혁신방법, [주가드이노베이션] 한국어판 출간",주식회사 마이소사이어티,144%,"1,444,500원",펀딩성공,53,1,"마이소사이어티와 적정기술미래포럼이 소개하는 주가드이노베이션은 각 지역사회의 중요한 사회경제적 문제를 창의적으로 해결하고 있는 개발도상국과 선진국의 수많은 기업가와 기업의 사례를 소개합니다. , 6시그마와 같은 구조적인 혁신 기법이 가지는 한계를 보완해서 ‘창의 경제’로 나아가는 지름 길, 바로 당신에게 필요합니다.",2015.07.31-2015.08.16,"1,000,000원"
191,출판,"출근만 하는 재미없는 일상에서 벗어나고 싶다면, <딴짓매거진>",딴짓,144%,"1,445,000원",펀딩성공,56,37,"밥벌이하며 딴짓하는 모두를 위한 잡지, 딴짓매거진.",2018.10.11-2018.11.04,"1,000,000원"
192,출판,나는 안갚는 정부지원금으로 까페 창업했다!,소지영 (소지영),142%,"713,000원",펀딩성공,91,61,"창업을 하고 싶은데 돈이 부족한 사람, 확신이 없는 사람은 꼭 읽어보시길 바랍니다. 창업은 한번도 해보지 못했던 40대 주부가 소자본으로 창업하는 획기적인 방법을 알려드립니다.",2020.09.28-2020.11.03,"500,000원"
193,출판,"저성장시대의 혁신 방법, [검소한 이노베이션] 한국어판 출간",주식회사 마이소사이어티,141%,"1,419,000원",펀딩성공,51,3,불확실의 시대를 살고 있는 바로 당신에게 필요한 혁신방법 [검소한 이노베이션] 을 소개합니다.,2016.02.02-2016.03.01,"1,000,000원"
194,출판, 엄마와 딸이 함께 쓴 전자책 <종이로 만드는 나의 미술관>에 초대합니다,고수연 (고수연),141%,"708,000원",펀딩성공,12,13,"엄마와 딸의 유럽 미술관 여행기와 색칠놀이 도안, 그리고 인상파 화가 10인의 생애와 대표작을 담은 PDF 전자책입니다. 도구 세트를 활용해서 '나의 미술관'을 만들어 보세요!",2020.10.09-2020.11.20,"500,000원"
195,출판,나도 통역사가 될 수 있을까,어커봅잉글리쉬(a cup of English),141%,"709,650원",펀딩성공,54,27,'영어를 좋아하고 잘하고 싶다는 욕심은 있는데...',2021.03.17-2021.04.09,"500,000원"
196,출판,"어른들이 더 좋아하는 만화성경책, 올마이티 바이블 누가복음!",올마이티바이블홀딩스 주식회사,140%,"4,227,000원",펀딩성공,51,2,"어린이, 청소년은 물론, 어른들이 더 좋아하는 만화 성경책, 올마이티 바이블!",2014.08.07-2014.09.14,"3,000,000원"
197,출판,"상상력이 쑥쑥 자라나는 한글그림책   [고마워, 한글도깨비야]",한글도깨비 두두리,140%,"1,401,000원",펀딩성공,36,7,한글에서 도깨비가 태어났다고??,2016.10.17-2016.11.17,"1,000,000원"
198,출판,2017 서울시립대학교 탁상달력,akcma. 현대미디어예술조합,140%,"1,401,000원",펀딩성공,76,18,서울시립대학교분들을 위한 달력을 제작하였습니다.,2016.12.06-2016.12.17,"1,000,000원"
199,출판,나만의 책 ......누구나 부담없는 소량(30권) 출판 프로젝트,도서출판  (주)해피로라,140%,"2,800,000원",펀딩성공,12,40,"나만의 책을 소액, 소량으로 출판할 수 있는 절호의 찬스!!  이제 당신이 주인공이고 작가입니다.  원고만 있으면 출판기획에서 디자인, 정식출판까지 One-stop으로 해결~",2017.09.07-2017.10.15,"2,000,000원"
200,출판,[전국민 필독서] 우리말이 중국어로 바뀌는 신비의 여행 : 천지인 중국어,주식회사 천지인교육,140%,"2,803,000원",펀딩성공,96,43,[전국민필독서] 우리말이 중국어로 바뀌는 신비의 여행 : 천지인 중국어,2017.08.31-2017.09.17,"2,000,000원"
201,출판,하루 9분의 마법 ~75% 이상 할인된 영어 학습 끝판왕 애니톡,(주)인재교육,140%,"3,493,000원",펀딩성공,5,14,이젠 영어는 선택이 아닌 필수입니다.,2018.03.21-2018.05.08,"2,495,000원"
202,출판,"누워서 읽는 법학 형사법 편, 공법 편 출판",로스타트,139%,"20,950,000원",펀딩성공,901,5,'지금(now)' '이곳의(here)' 당신에게 도움이 되는 법학입문서,2014.10.31-2014.12.04,"15,000,000원"
203,출판,"여자의 영원한 로망, 다이아몬드. 청담동매니저의 다이아몬드 꿀팁 대공개!",정유진 (정유진),139%,"698,000원",펀딩성공,53,18,"불변의 아름다움, 다이아몬드! 현직 보석 전문가 청담동 매니저가 다이아몬드 거래의 비밀 노하우를 모두 공개합니다. 이 책 한 권으로 호갱님 소리 안 듣고 예물준비를 끝내세요!",2020.10.10-2020.11.06,"500,000원"
204,출판,불투명한 미래를 어떻게 예측하고 대비할 것인가? ,미래유망기술연구원,139%,"1,391,000원",펀딩성공,24,24,아스팩미래기술경영연구소의 25년 미래예측 노하우를 공개합니다. <실전 미래전략 도출> 책과 미래전략 콜로키움을 통해 각자의 사례에 맞는 미래예측과 전략도출에 도전해 보십시요.,2019.09.06-2019.10.05,"1,000,000원"
205,출판,[이지비엣] 베트남어가 궁금하면? 티나와 배워봐요!,이지비엣,137%,"2,756,000원",펀딩성공,89,48,포스트차이나? 당연히 베트남입니다. 어려운 베트남어? 쉽게 배울 수 있습니다. 여러분의 베트남어 선생님 티나와 함께 쉽게 따라 하며 베트남어를 시작하세요!,2019.04.01-2019.04.28,"2,000,000원"
206,출판,회사에서 체인지메이커로 살아가기-국내 최초 [사내기업가 툴킷] 발간,MYSC (주)엠와이소셜컴퍼니,136%,"2,738,000원",펀딩성공,110,32,기업 내 업무에 머물지 않고 끊임없이 혁신을 만들어 내는 체인지메이커들을 ‘사내기업가’라고 부릅니다. 「사내기업가 툴킷」발간을 통해 사내기업가들의 성장을 독려하고자 합니다!,2016.05.30-2016.07.11,"2,000,000원"
207,출판,"미국주식투자, 워런 버핏에게 길을 묻다",2018오마하프로젝트 (안석훈),136%,"4,089,000원",펀딩성공,67,25,"살아있는 투자의 전설, 워런 버핏이 이끄는 버크셔 해서웨이의 2018년 주주총회에 참석합니다. 메이커가 들려주는 생생한 주주총회 이야기와 투자 아이디어를 여러분께 내놓습니다.",2018.04.13-2018.05.13,"3,000,000원"
208,출판,산만한 아이 마음을 위한 미술 치료 < 내 마음 낙서책 >_산만,최미혜 (최미혜),136%,"684,000원",펀딩성공,47,30,아동 미술 치료 활동을 바탕으로 새롭게 구성한 전자책입니다. 하루 한 장 전자책을 프린트해 아이에게 주세요. 낙서하고 찢고 붙이는 활동을 통해 마음이 튼튼해 집니다!,2020.10.11-2020.10.30,"500,000원"
209,출판,"어른들이 더 좋아하는 올마이티 바이블, 첫 번째 구약서 [출애굽기]",올마이티바이블홀딩스 주식회사,135%,"4,067,000원",펀딩성공,36,1,"누가복음, 마가복음에 이어 첫 구약 성경 <출애굽기 편>으로 올마이티 바이블이 다시 돌아왔습니다. 20,000원에 판매될 올마이티바이블 출애굽기 편을 가장 먼저, 훌륭한 가격으로 만나보실 수 있도록 여러분께 처음 소개합니다!",2015.02.26-2015.04.13,"3,000,000원"
210,출판,"읽기 쉬운 만화성경, [올마이티바이블 사도행전] 편 프로젝트",(주) 올마이티바이블홀딩스,135%,"4,063,000원",펀딩성공,42,2,"어른들도 만화성경책을 좋아한다? 초신자에게 딱딱한 성경책이 아닌, 이해하기 쉬운 그림과 함께 쓰여진 만화 성경을 선물한다면?",2015.07.15-2015.08.10,"3,000,000원"
211,출판,"일상 속 우리의 이야기, 포토에세이 <우리는 오늘도 어지럽게 섞인다>",오현태 (오현태),135%,"675,500원",펀딩성공,43,23,"아무리 힘들어도 그만두기가 더 힘들었던 우리. 그리고 내가 사랑했던 당신과, 당신이 사랑했던 나의 이야기. 포토에세이 <우리는 오늘도 어지럽게 섞인다>",2020.12.10-2020.12.31,"500,000원"
212,출판,[앵콜] [부업의 정석] 스마트스토어 왕초보! 를 위한 상세 가이드북!,비엔리,135%,"675,000원",펀딩성공,65,42,스마트스토어가 무척 쉬운 부업이라는 사실 알고 계신가요?,2021.01.15-2021.02.05,"500,000원"
213,출판,암호화폐의 미래를 보여주는 이해하기 쉽고 재미있는 크립토이야기,하이퍼텍스트메이커스 (박항준),134%,"4,045,200원",펀딩성공,44,18,아덴만 영웅 '이국종코인'이 발행되면 어떨까? 사회공학모델 없이 금융모델만 있는 코인은 가라! 블록체인-암호화폐가 바꾸는 지속가능사회의 미래를 보여주는 크립토이야기,2018.12.21-2019.01.06,"3,000,000원"
214,출판,하루 1시간. 쿠팡파트너스 + 직접 쿠팡셀러 되기 직장인 부업 투잡,임민혁 (임민혁),134%,"674,100원",펀딩성공,38,30,"평범한 남자 임호입니다. 임호라는 닉네임으로 투잡 강사를 하고 있으며, 누구나 쉽게 접근할 수 있는 쿠팡파트너스를 통하여 사업자 없이도 수익을 내는 저만의 노하우를 담았습니다.",2021.01.17-2021.01.25,"500,000원"
215,출판,세상에서 가장 재미있는 성격책 올마이티바이블 - 다니엘서,(주) 올마이티바이블홀딩스,133%,"4,000,000원",펀딩성공,21,8,"8세~14세 어린이용 한글/영어 만화 성경책 [올마이티 바이블] 어른들도 읽고 싶어지는 이 만화 성경책을 우리나라에서 가장 먼저, 가장 저렴하게 자녀들에게 선물하세요",2016.12.07-2017.01.08,"3,000,000원"
216,출판,"대한민국 영어를 고발합니다! 우리 동생, 후배, 아들, 딸의 행복 위해서",덤드림(4 English) / 솔라시도(주),133%,"6,681,000원",펀딩성공,114,56,"“영어 듣고, 말하기! 했던대로 10년간 하고도 못할래요?",2017.09.08-2017.10.24,"5,000,000원"
217,출판,[감성출판프로젝트]시와 사진_너라는 의미 너라는 위로,김인혁 (김인혁),129%,"1,292,500원",펀딩성공,57,33,김인혁 저자의 시와 유명인 여행사진작가의 감성스토리,2020.02.26-2020.03.16,"1,000,000원"
218,출판,"2020년 대세 투잡, 전자책 종이책 출판과 신개념 투잡까지 싹쓰리! ",이주영 (이주영),128%,"642,000원",펀딩성공,52,46,투잡으로 돈 버는 전자책 종이책 출판 가이드! 더 풍부해진 리얼 꿀팁도 얻어 가세요!,2020.09.10-2020.10.16,"500,000원"
219,출판,당신이 주식투자로 돈을 잃는 5가지이유,김태림 (김태림),128%,"925,800원",펀딩성공,83,40,"어디에서도 들을 수 없는 주식 대가들의 ""숨겨진 5가지 주식투자원칙""",2020.12.11-2020.12.18,"720,000원"
220,출판,다윗과 사무엘을 만나는 올마이티 바이블 [사무엘상],(주) 올마이타바이블홀딩스,127%,"3,838,000원",펀딩성공,17,2,본 프로젝트는 2016년 3월 31일에 종료되었습니다.,2016.03.07-2016.03.31,"3,000,000원"
221,출판,"사회공헌, 제대로 알고 싶다면? <컨설턴트가 경험한 기업사회공헌>",MYSC (주)엠와이소셜컴퍼니,127%,"3,824,000원",펀딩성공,148,20,"컨설턴트가 경험한 기업사회공헌 및 CSR 초창기 모습, 공익비즈니스를 확장하기 위해 고군분투했던 저자의 생생한 Story를 출간합니다.",2017.01.06-2017.02.13,"3,000,000원"
222,출판,면접 STAR 카드,주식회사 학토재,127%,"1,914,000원",펀딩성공,78,49,<STAR기법을 기반으로 한 면접 질문과 답변 가이드> 커리어코칭 전문가의 노하우가 담긴 면접 STAR 카드로 면접의 자신감을 더하고 면접의 'STAR'가 되어보세요,2020.07.29-2020.08.31,"1,500,000원"
223,출판,취업 부스터로 취준생활 빠르게 탈출!!,주식회사 로드투커리어,127%,"636,130원",펀딩성공,78,35,취준기간과 비용을 단축시켜주는 취업 가이드북,2021.02.26-2021.03.22,"500,000원"
224,출판," 세상에서 가장 재미있는 성경책, 올마이티바이블 - 요한계시록편",올마이티바이블홀딩스,126%,"3,781,000원",펀딩성공,20,6,여러분의 성원과 후원에 힘입어 요한계시록 캠페인은 성공적으로 종료하였습니다. 감사합니다~,2015.09.16-2015.10.19,"3,000,000원"
225,출판,자녀교육을 위한 부모수업,(주)글로벌콘텐츠출판그룹,126%,"1,262,000원",펀딩성공,17,6,학벌 위주가 아닌 아이들 스스로 자신의 재능을 펼쳐갈 수 있도록 도와주는 자녀교육방법에 관한 책입니다.,2019.04.10-2019.05.06,"1,000,000원"
226,출판,"[프랜차이즈 음식점] 창업이 처음인 당신을 위해, 성공창업 지침서.",전성민 (전성민),126%,"634,500원",펀딩성공,31,22,"대한민국, 음식점 사장님들이 많이 한다는 <프랜차이즈 창업> 프랜차이즈 본사 출신이 예비창업자의 시선에서 창업에 필요한 솔루션을 알려드립니다.",2021.01.25-2021.02.15,"500,000원"
227,출판,개인투자자 수익대박을 위한 도서 출판-개수작,(주) 청개구리 인베스트먼트,124%,"31,191,000원",펀딩성공,280,7,"개인 투자자가 금융 시장에서 생존할 수 있도록, 주식, 재무설계 등 각 분야 최고의 전문가들이 모여 오롯이 ""개인투자자 수익 대박 작전""을 위한 책을 집필합니다. 이 책으로 금융 시장에서 개인 투자자가 승리할 수 있게 도와주세요!",2015.09.21-2015.11.22,"25,000,000원"
228,출판,"아빠를 위한 잡지, [볼드저널] 창간호 발행",주식회사 볼드피리어드,123%,"6,166,000원",펀딩성공,196,30,'Life Lessons for Modern Fathers',2016.04.18-2016.05.06,"5,000,000원"
229,출판,2017년  버크셔해서웨이 주주총회를 가다,미국주식에 미치다 (장우석),122%,"9,837,000원",펀딩성공,83,40,현존하는 투자의 대가인 워렌버핏의 지주회사 버크셔해서웨이 2017년 주주총회에 참석하고자 합니다. 워렌버핏의 투자철학과 주주총회의 생생한 현장이야기를 체험하고 공유하고자 합니다.,2017.03.17-2017.04.16,"8,000,000원"
230,출판,"[미술관은 못가도 명화는 보고 싶다] 갤러리북 시리즈 3, 클로드 모네",유화컴퍼니,122%,"61,147,650원",펀딩성공,"1,485",625,해외 미술관에서나 느낄 수 있던 모네 작품의 아름다움과 감동을 책에 재현하다.,2020.10.04-2020.11.13,"50,000,000원"
231,출판,"[앵콜] 1+1 기부프로젝트_쓰면서 선교하는 필사노트, ""말씀을 심다.",파머스 (FARMUS),122%,"1,832,500원",펀딩성공,47,44,"[ 1 + 1 ] _ 필사하며 말씀을 깊이 묵상하고, 선교지에 언어 교육과 복음 전파용으로 1권이 기부되는 ""함께 성장"" 프로젝트 ""말씀을 심다""",2021.01.26-2021.02.24,"1,500,000원"
232,출판,"[중국경제 왕홍으로 통通한다] 중국진출, 왕홍도전의 유일한 지침서",중국왕홍프로젝트 (임예성),122%,"1,227,500원",펀딩성공,45,24,"14억 중국의 유통경제를 움직이는 핵심키워드'왕홍' 관련 서적입니다. 중국시장에 진출을 원하는 기업들과, 중국의 크리에이터인 '왕홍'으로 활동을 원하는 청년들에게 필요한 책입니다",2019.07.06-2019.08.14,"1,000,000원"
233,출판,"[1+1기부 프로젝트] 쓰면서 선교하는 성경필사노트,  '말씀을 심다'.",파머스 (FARMUS),120%,"5,443,500원",펀딩성공,132,74,"[  1 + 1  ] _ 필사하며 말씀을 깊이 묵상하고, 선교지에 언어 교육과 복음 전파용으로 1권이 기부되는 ""함께 성장"" 프로젝트 ""말씀을 심다""",2020.11.24-2020.12.14,"4,500,000원"
234,출판,크리스마스 트리가 된 루돌프,여기저기출판사,120%,"1,201,500원",펀딩성공,28,30,따분한 크리스마스 트리는 이제 그만 !,2019.11.19-2019.12.01,"1,000,000원"
235,출판,"조금 특별한 동물도감, 멸종위기동물 아트북을 소개합니다.",성실화랑,119%,"5,965,000원",펀딩성공,425,87,"조금 특별한 동물도감, 멸종위기동물 아트북을 소개합니다.",2016.06.16-2016.07.31,"5,000,000원"
236,출판,생각 얽힌 '나' 포트폴리오 직접 만들기,김동은 (김동은),119%,"598,000원",펀딩성공,68,48,[생각 얽힌 '나'],2020.10.14-2020.11.09,"500,000원"
237,출판,"빈곤을 이해하는 첫걸음, Poverty Simulation 한국어판 제작",복지세상을 열어가는 시민모임,117%,"2,345,000원",펀딩성공,105,1,"Poverty Simulation Kit는 빈곤문제, 빈민에 대한 인식개선을 위해 미국의 Missouri Association for Community Action이 만든 가상빈곤체험 키트입니다.",2015.06.01-2015.06.30,"2,000,000원"
238,출판,[취업을 성공으로 이끄는 전략 도우미 ] 성공취업과 전략,이화영 (이화영),117%,"588,000원",펀딩성공,27,17,**성공적인 취업을위한 5단계 준비 전략  -   취업 준비생을 위한 단계적 전략 계획서  /  직업훈련기관을 위한 학생 취업 지도 교과서  / 취업 초보 강사를 위한 강의 지침서,2020.12.01-2020.12.15,"500,000원"
239,출판,(3차앵콜)하루 1시간. 쿠팡파트너스로 매일 치맥값정도는 벌기_부업 투잡,임민혁 (임민혁),116%,"583,000원",펀딩성공,39,39,"평범한 남자 임호입니다. 임호라는 닉네임으로 투잡강사를 하고 있으며,",2021.02.24-2021.03.10,"500,000원"
240,출판,합격포인트 콕콕 짚어주는 핵심꿀팁 실전서! 나도 찐 피부미용사,김현진 (김현진),115%,"575,000원",펀딩성공,35,24,"피부자격증 필요한데 대면 수업은 겁나고, 너튜브, 초록창 만날 쳐다봐도 모를 때, 합격포인트 콕콕 짚어드릴테니 지금! 당신에게 꼭! 필요한 피부미용사 자격증 실기! 함께 하실래요?",2020.11.16-2020.12.14,"500,000원"
241,출판,"누워서 읽는 법학 [민사법] 2판 제작, [형사법], [공법] 편 구매",로스타트,114%,"5,707,800원",펀딩성공,196,3,"<누워서 읽는 법학> 민사법 편이 2판으로 돌아왔습니다! 서점에 들어가기 전, 할인된 가격으로 예약할 수 있는 마지막 기회입니다.",2014.12.24-2015.01.19,"5,000,000원"
242,출판,"재기발랄 육군 장교 이야기, ROTC가이드북!",한동협,114%,"3,421,000원",펀딩성공,208,2,"군대 이야기 낯설죠? 하지만 여러분의 가족 또는 가까운 지인은 군 생활을 거쳐야만 하기 때문에 다른 세상 이야기만은 아닐 것 같습니다. 다행히 병사 생활에 관한 지침서는 시중에 많습니다. 다만, 육군 장교 생활에 관한 지침서는 거의 전무한데요. 저는 작년에 전역한 예비역 중위이고, 제가 겪은 장교 생활 중 미리 알았더라면 좋았을 법한 이야기들을 들려주고 싶어서 집필을 시작하게 되었습니다. 제 이야기 한번 들어보실래요?",2015.09.23-2015.11.30,"3,000,000원"
243,출판,해외취업은 어때? 실감나는 취업비법을 바로 알려줄게요!,미래유망기술연구원,113%,"1,134,000원",펀딩성공,64,40,"국내 취업만 생각하면 취업의 폭이 너무 좁죠. 지금 해외취업이 기회일 수 있어요. 해외취업, 어떻게 준비하면 좋을지, 해외생활의 꿀팁을 알려드립니다.",2021.02.17-2021.03.19,"1,000,000원"
244,출판,(4차앵콜)하루 1시간. 쿠팡파트너스로 매일 치맥값정도는 벌기_부업 투잡,임민혁 (임민혁),113%,"567,000원",펀딩성공,31,21,"평범한 남자 임호입니다. 임호라는 닉네임으로 투잡강사를 하고 있으며,",2021.04.13-2021.04.23,"500,000원"
