,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
1399,푸드,차를 한 번 시작해볼까? 당신의 멋진 취향이 될거에요 [순수잎차 11종],차차,763%,"7,631,050원",펀딩성공,165,114,차를 한 번 시작해볼까?,2019.08.06-2019.09.01,"1,000,000원"
1400,푸드,[앵콜펀딩] 씹어 먹는 숙취해소캔디 릴리즈와 함께 슬기로운 알콜생활!,비오길프,761%,"7,615,000원",펀딩성공,135,65,안전하고 즐거운 술자리를 위한 필수템! 달콤하고 간편하게 씹어먹는 숙취해소 캔디 릴리즈와 함께 내일 아침이 걱정 없는 슬기로운 알콜생활 하세요~,2020.07.06-2020.07.20,"1,000,000원"
1401,푸드,복숭아 덕후 모여라! 이제 겨울에도 복숭아하세요! 복숭아 조림 파우치 ,클래식영농조합법인,756%,"7,567,100원",펀딩성공,146,72,"복숭아러버들을 위해 준비했습니다. 이제 겨울에도 복숭아드세요! 파우치 포장으로 맛도, 간편함도 모두 챙긴 클래식 피치",2020.12.07-2020.12.14,"1,000,000원"
1402,푸드,달라진다 내 몸이 - 이너뷰티의 최강자 키프레시 클렌즈 주스,키프레시,755%,"7,553,900원",펀딩성공,58,48,"자연에서 온  <키프레시 클렌즈 주스>로 내 몸의 ""체내 밸런스를 리셋""하세요!!",2018.06.18-2018.07.22,"1,000,000원"
1403,푸드,"생강(조)청이 아닙니다, 생강즙을 15시간 달인 100% 수제생강고입니다",구름마을사람들 영농조합법인,755%,"7,559,000원",펀딩성공,151,89,생강을 즙을 내어 15시간동안 정성으로 달인,2018.08.09-2018.09.09,"1,000,000원"
1404,푸드,[ABC주스] 분말NO.착즙NO. 우리농산물을 통으로 갈아만든 건강한주스,후레쉬마켓,754%,"3,773,000원",펀딩성공,52,100,"우리땅에서 자란 우리 농산물이 우리 몸에 더 좋은건 아시죠,농가에서 직접 받은 싱싱한 좋은 원료를 홈메이드 방식으로 만들어 건강함을 담아 보내드립니다.",2020.02.13-2020.03.15,"500,000원"
1405,푸드,밤에도 낮에도 기력UP! 한 포로 간단하게 즐기는 진~한 야관문정,(주)휴럼,754%,"3,772,500원",펀딩성공,64,43,"진함의 차이가 기력의 차이! 야관문의 정수를 담은 기운센 야관문정으로 하루 한 포, 간편하게 기력을 충전하세요",2019.11.25-2019.12.02,"500,000원"
1406,푸드,식사 순서만 바꿔도 만족도가 달라진다고? [한큐에 즐기는 건강식 풀코스],수니핏,753%,"7,532,000원",펀딩성공,167,207,"식단관리, 처음이라 어렵다면 10년 내공의 수니핏을 만나보세요.",2020.03.20-2020.04.06,"1,000,000원"
1407,푸드,새콤달콤 자두가 와디즈로! 수확 후 바로 만나는 신선한 자두를 소개합니다,팔도이야기,753%,"3,766,000원",펀딩성공,103,22,여름을 대표하는 과일 자두! 새콤달콤한 맛과 아삭한 식감을 가진 고당도 자두를 와디즈에서 만나보세요!,2020.06.22-2020.06.28,"500,000원"
1408,푸드,이런 씨 없는 포도! [귀족포도 샤인머스켓],프롬더팜,753%,"37,691,000원",펀딩성공,527,117,"2018년 SNS 품절대란 일으킨 귀족포도 샤인머스켓이 2019년 여름을 맞아 와디즈에서 공개됩니다. 깊고 진한 달콤함이 나는 포도, 샤인 머스켓",2019.07.22-2019.07.29,"5,000,000원"
1409,푸드,"초코의,초코에의한,초코덕후 당신을 위한 특별한 파우더.",위드고(WithGo),751%,"3,756,000원",펀딩성공,211,126,좋은 초코는 우리를 행복하게 해주죠.,2019.01.14-2019.01.27,"500,000원"
1410,푸드,[월9천원대] 비타민과 아연을 200% 섭취하는 비타민 끝판왕 오마비!,(주)엘앤씨커머스,750%,"3,750,000원",펀딩성공,68,77,13종의 모든 비타민과 면역기능에 필요한 아연을 하루 한알로 간편하게 200% 섭취!,2021.03.02-2021.03.15,"500,000원"
1411,푸드,[14차 앵콜/1억 3천만원 신화] 부끄럽지 않은 국내산 쥐포,쥬빌레푸드,750%,"7,506,300원",펀딩성공,148,74,남녀노소 건강하게 즐길 수 있는 간식! 부끄럽지 않은 국내산 쥐포,2021.02.10-2021.03.05,"1,000,000원"
1412,푸드,"[1965 종로복떡방] 55년 전통, 추억의 “레트로 떡 3종세트""",종로복떡방,749%,"3,749,000원",펀딩성공,85,66,"떡, 좋아하시나요? 언제 먹어도 질리지 않는 추억의 맛을 이제 어디서나 간편하게 즐기세요. 몽글몽글 떠오르는 그 맛을 55년 대한민국의 역사와 함께 한 종로복떡방이 재현합니다",2020.09.30-2020.10.19,"500,000원"
1413,푸드,직장인이여 힘내라! 천연난로 생강과 뇌를 닮은 호두가 만나 울트라푸드!,플라밍고몬,747%,"3,738,500원",펀딩성공,110,68,"추운 겨울 천연 난로를 먹어버리자! 생강과 호두로 만든 울트라 푸드, 인간극장 팔봉산 농부가족이 자연의 여유로움을 담아 만들었어요! 하루 한줌으로 맛있는 건강을 챙기세요",2019.11.06-2019.11.24,"500,000원"
1414,푸드,[아이스커피에 타 먹을 수 있는 10억 유산균] 유산균과 먹이를 한번에!,어피어,747%,"7,472,400원",펀딩성공,160,112,"얼.죽.아.를 선호하는 우리 민족을 위한 맞춤형 유산균, 뱃심 아이스 푸로&푸리바이오틱스!",2019.11.26-2019.12.08,"1,000,000원"
1415,푸드,[씨푸드 끝판왕] 서양식 해물찜과 해물탕으로 클라쓰 있게  촵촵!,피셔맨즈 (박민영),746%,"14,937,000원",펀딩성공,219,127,흔한 새우 No~ No! 집에서도 럭셔리하게 블랙타이거쉬림프!,2020.05.29-2020.06.15,"2,000,000원"
1416,푸드,[4.9점 앵콜펀딩] 작년 높은 평가를 받은 고당도 아삭아삭 성주 봄참외,팔도이야기,746%,"3,734,000원",펀딩성공,92,35,GAP 인증받은 착한농장 성주에서 온 아삭아삭 고당도 봄참외 만나보세요,2021.03.22-2021.03.29,"500,000원"
1417,푸드,[1896%달성 앵콜] 무설탕 고농축 초미니 에너지 부스터 드립잇,주식회사 보디,745%,"7,458,400원",펀딩성공,135,119,에너지드링크를 달고 살아도 축축 쳐진다면? 단 3g으로 채우는 3배 빠른 활력 충전! 엑기스만 담은 에너지 솔루션을 만나보세요. 덩치만 크고 합성착색료 가득한 애들은 굿바이~,2020.06.23-2020.07.06,"1,000,000원"
1418,푸드,"[2차 앵콜] 2만 원 대에 만나는 황금기에 수확한, 베니 마돈나 황금향",LADEATS (김요한),745%,"3,725,400원",펀딩성공,104,43,"제주의 황금, 황금기를 맞은 황금향이 그 싱그러움과 달콤함을 품고 다시금 와디즈로 날아왔습니다! 만감류 중 가장 귀하다는 황금향을 2만 원대로 직접 확인해보세요!",2019.12.09-2019.12.16,"500,000원"
1419,푸드,"[추석의맛] 홍군아떡볶이, 가래떡에 혁신을 담다",(주)라이스블록,744%,"7,443,500원",펀딩성공,261,80,학업을 포기하고 가래떡 전문가가 된 열아홉 홍연우의 1.5번째 이야기. 지금까지의 떡볶이는 잊으셔도 좋습니다. 당신의 추억이 될 미래를 위하여.,2017.08.17-2017.09.14,"1,000,000원"
1420,푸드,더치커피에서 초콜릿맛이 난다구? 씨엘로 콜드브루 쇼콜라 엣지,앤씨즈,742%,"7,422,500원",펀딩성공,298,91,"간편하지만 더치향이 싫어 더치커피를 안드시는 분들을 위한 초콜렛 풍미 가득한 콜드브루,  '씨엘로 콜드브루 쇼콜라 엣지 '",2017.07.03-2017.07.31,"1,000,000원"
1421,푸드,국물맛집 참 쉽죠? 만능 다시팩 하나로 보약밥상이 뚝딱! [이풀채소다시],이풀약초협동조합,742%,"3,711,600원",펀딩성공,105,50,"육수를 바꾸는 것만으로도 평범한 한끼가 보약밥상이 되는 마법, 한번 경험해보실래요?",2019.09.30-2019.10.20,"500,000원"
1422,푸드,"[당근과자점] 당근으로 만든 #비건 디저트, 어디까지 먹어봤니? ",(주)당근에프앤비,741%,"7,418,900원",펀딩성공,220,224,"청정지역 제주도 당근 / 말차로 만드는 비건디저트 (파운드케이크,크래커,스콘)",2020.03.25-2020.04.19,"1,000,000원"
1423,푸드,"우유가 필요없는 시리얼, 마시는 시리얼 : CEREAL SWAG",위드고,740%,"7,403,500원",펀딩성공,275,155,우유가 필요한 시리얼? 그릇이 필요한 시리얼? NOPE!,2017.08.22-2017.09.18,"1,000,000원"
1424,푸드,국산콩두부가 55%들어간 수제 비건과자 모르는 사람있나? 탕! 또 있나?,비건포레스트,740%,"3,701,400원",펀딩성공,69,48,"새로나온 비건템을 찾아 이리저리 떠도는 분, 과자를 끊을 자신이 없어 조금이라도 더 건강한 과자를 찾는 분들을 위해 만든 5가지 맛의 고단백 두부과자를 마음껏 즐겨보세요!",2020.10.28-2020.11.16,"500,000원"
1425,푸드,믹스커피보다 쉽다! 3초만에 한우를 맛볼 수 있는  <소보꼬에어>,소보꼬 ,740%,"7,409,600원",펀딩성공,217,86,"톡 따서, 쭉 짜서, 쓱 비비면  한우고추장 비빔밥 완성!",2019.07.01-2019.07.15,"1,000,000원"
1426,푸드,[2차 앵콜] 한방풍천장어 먹자마자 힘불끈!,장어파는형제,740%,"3,702,000원",펀딩성공,80,28,반복되는 일상에 지친 우리들... 지금은 기력 보충할 때!,2019.11.01-2019.11.11,"500,000원"
1427,푸드,"[7차 앵콜 맛보장!] 전통수제방식으로 씹고,뜯고, 맛보는 프리미엄 갈비",주식회사 에덴스가든,739%,"7,399,000원",펀딩성공,155,54,진짜 갈비 드셔보셨나요? 에덴스가든이 선보이는 수제갈비 본태갈비의 제조방법과 그 진면목을 살펴보세요,2020.12.11-2020.12.21,"1,000,000원"
1428,푸드,[마시는 정기구독] 차/건조과일/스파이스 취향대로 정기구독 '보틀웍스',보틀웍스,738%,"7,387,400원",펀딩성공,109,145,"내가 원하는 차, 건조과일, 스파이스를 딱 필요한 만큼 골라 담아 매월 편리하게 받아볼 수 있는",2020.01.20-2020.02.04,"1,000,000원"
