,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
408,소셜·캠페인,미혼모자 가정에 행복을 전해보세요.,베토씨앤씨,104%,"1,041,000원",펀딩성공,16,12,베토씨앤씨㈜가 양육에 어려움을 겪고 있는 미혼모를 위한 특별한 프로젝트를 준비했습니다.,2019.08.30-2019.09.15,"1,000,000원"
409,소셜·캠페인,서울 강남 한복판에 카페를 함께 만든다?!,쉘위 Shall We,103%,"4,135,000원",펀딩성공,147,14,Shall We make 'Shall We?',2013.06.12-2013.08.08,"4,000,000원"
410,소셜·캠페인,"아이들을 위한, 에티오피아 교사들의 도전",edujam,103%,"1,340,000원",펀딩성공,40,1,‘우리의 교육 문제는 이제 우리 스스로 해결해 보겠습니다’,2013.10.01-2013.11.30,"1,300,000원"
411,소셜·캠페인,동화책 읽을 기회가 적은 미얀마 아이들에게 한국 동화책 선물하기,로터스월드,103%,"3,094,000원",펀딩성공,179,4,"이 프로젝트는 오랜 기간 출판의 자유가 제한되어있던 미얀마의 어린이들이 다양한 동화책을 읽을 수 있기를 바라는 마음에서 시작되었습니다. 미얀마 어로 번역된 한국의 동화책이 현지에서 출판되기까지의 여정에 동참해 주시면, 당신의 이름으로 미얀마 어린이들에게 1000권의 동화책이 전달됩니다.",2014.07.10-2014.08.13,"3,000,000원"
412,소셜·캠페인,소외된 아이들에게 즐거운 하루를 선물하는 요술램프 지니가 되어 주세요.,함께걷는아이들,103%,"5,179,000원",펀딩성공,154,0,'가족과 놀이동산 가는게 소원이에요.',2014.09.19-2014.10.18,"5,000,000원"
413,소셜·캠페인,"걸음이 기부가 되는 특별한 행사, 빅워크의 걸음을 잇다 프로젝트",빅워크,103%,"5,175,000원",펀딩성공,220,2,"11월 8일, 우리의 평범한 걸음이 모여 기부가 되는 특별한 걷기 릴레이 행사가 열립니다. 장애 인식의 편견을 허물고, 장애, 비장애인이 함께 완주하여 절단장애아동에게 의족을 선물하고자 합니다. 100일도 채 남지 않은 2014년 늦가을의 어느 날,  의미있는 하루를 함께 만들어요!",2014.09.30-2014.11.05,"5,000,000원"
414,소셜·캠페인,"누구나 참여하고, 다함께 만들어가는 행복을 나누는 결혼식 ",문화봉사단 품스,103%,"2,595,000원",펀딩성공,129,0,"3월8일(일) 오후2시, 서울시 NPO지원센터에서 함께 만들고 모두가 행복한 결혼식이 열립니다! 뇌병변을 지니신 최상민, 척수장애를 지니신 정명숙 부부님과 문화봉사단 품스 그리고 누구나 참여하여 모두가 함께 만드는 결혼식 '우리 결혼할까요?'를 소개합니다!",2015.02.09-2015.03.15,"2,500,000원"
415,소셜·캠페인,허그인 대국민나눔프로젝트 PROMISE : 매순간 행복해지는법!!,허그인,103%,"10,349,000원",펀딩성공,386,6,허그인 대국민나눔프로젝트 PROMISE는 영화 <아름다운 세상을 위하여> 처럼 세상의 곳곳에서 일상 속 나눔이 활발해지도록 만드는 프로젝트입니다. 시작을 함께해주세요!! :),2015.08.21-2015.10.23,"10,000,000원"
416,소셜·캠페인,소아암 아이들이 연주하는 기적의 하모니,엔터하츠,103%,"5,160,000원",펀딩성공,180,5,"아이들은 음악을 제대로 배운 적이 없습니다. 그저 즐겁고 자유롭게 건반을 두드립니다. 그러면 8명의 뮤지션들은 한 음, 한 음을 귀 기울여 듣고서 능숙한 즉흥 연주로 나머지 빈 공간을 채워줍니다.",2015.11.13-2015.12.10,"5,000,000원"
417,소셜·캠페인,"네팔 외지에 의약품을 배달하는 천사의 드론, 엔젤스윙의 두 번째 도전",엔젤스윙,103%,"3,112,500원",펀딩성공,176,4,보건소까지 24시간의 험난한 도보 왕복을 1시간의 비행으로!,2015.12.19-2016.01.15,"3,000,000원"
